MarketID_period,eq_price
209101601,96
209101602,96
209101701,96
209101702,96
209101801,96
209101802,96
209101901,96
209101902,96
209102001,96
209102002,96
209102101,96
209102102,96
209102201,96
209102202,96
209102301,96
209102302,96
209102401,96
209200101,110
209200102,110
209200201,110
209200202,110
209200301,110
209200302,110
209200401,110
209200402,110
209200501,110
209200502,110
209200601,110
209200602,110
209200701,110
209200702,110
209200801,110
209200802,110
209200901,110
209200902,110
209201001,110
209201002,110
209201101,110
209201102,110
209201201,110
209201202,110
209201301,110
209201302,110
209201401,110
209201402,110
209201501,110
209201502,110
209201601,110
209300101,112
209300201,112
209300301,112
209300401,112
209300501,112
209400101,110
209400102,110
209400201,110
209400202,110
209400301,110
209400302,110
209400401,110
209400402,110
209400501,110
209400502,110
209400601,110
209400602,110
209400701,110
209400702,110
209400801,110
209400802,110
209400901,110
209400902,110
209401001,98
209401002,98
209600101,112
209600201,112
209600301,112
209700101,114
209900101,113
210000101,112
210000201,112
210000301,112
210100101,65
210100102,65
210100201,65
210100202,65
210100301,65
210100302,65
210800101,470
211200101,72
211200102,72
211300101,90
211300201,90
211300301,90
211300401,90
211400101,180
211400102,180
211400103,180
211400201,180
211400202,180
211400203,180
211400301,180
211400302,180
211400303,180
211400401,180
211400402,180
211400403,180
211500101,112
211600101,112
211600201,112
211600301,112
211700101,103
211800101,152
212000101,112
212000102,112
212000103,112
212000201,112
212000202,112
212000203,112
212000301,112
212000302,112
212000303,112
212000401,107
212000402,112
212000403,112
212100101,112
212100102,112
212100201,112
212100202,112
212300101,111
212500101,107
212600101,96
212600102,96
212600201,96
212600202,96
212700101,97
212800101,116
212800102,116
213100101,102
213100102,102
213100103,102
213200101,130
213300101,131
213300201,131
213300301,131
213300401,131
213300501,131
213400101,112
213500101,90
213600101,112
213600201,112
213600301,112
213600401,112
213700101,111
213800101,98
213900101,100
213900102,100
213900103,100
213900201,100
213900202,100
213900203,100
213900301,100
213900302,100
213900303,100
213900401,100
213900402,100
213900403,100
214300101,100
214600101,776
214600201,776
214600301,776
214600401,776
214600501,776
214600601,776
214600701,776
214600801,776
214600901,776
214601001,776
214601101,776
214601201,776
214601301,782
214800101,112
214800201,112
214800301,112
214800401,107
214900101,95
214900102,95
214900201,95
214900202,95
214900301,95
214900302,95
214900401,95
214900402,95
214900501,95
214900502,95
215100101,90
215200101,112
215200201,112
215200301,112
215200401,112
215200501,112
215200601,112
215200701,112
215200801,112
215200901,107
215300101,124
215300201,124
215300301,124
215300401,124
215300501,124
215300601,124
215300701,111
215500101,122
215500201,122
215500301,122
215500401,122
215500501,122
215500601,122
215500701,122
215500801,122
215500901,122
215501001,122
215501101,122
215501201,122
215501301,122
215501401,122
215501501,122
215501601,122
215501701,122
215501801,122
215501901,122
215502001,122
215502101,122
215502201,122
215502301,122
215502401,122
215502501,122
215502601,118
215600101,96
215600201,96
215600301,96
215600401,96
215600501,96
215600601,96
215600701,96
215600801,96
215600901,96
215601001,96
215601101,96
215601201,96
215601301,96
215601401,96
215601501,96
215601601,96
215601701,96
215601801,96
215601901,96
215602001,96
215602101,96
215602201,96
215602401,96
215602701,73
215700101,112
215700102,112
215700201,112
215700202,112
215700301,112
215700302,112
215700401,112
215700402,112
215700501,112
215700502,112
215800101,112
215800201,112
215800301,112
215800401,108
215900101,112
216000101,94
216000201,94
216000301,81
216100101,112
216100201,112
216100301,112
216100401,112
216200101,125
216200201,125
216200301,125
216200401,125
216200501,125
216200601,125
216200701,125
216200801,125
216200901,125
216300101,65
216300102,65
216300201,65
216300202,65
216300601,57
216300602,57
216500101,112
216500201,112
216500301,112
216600101,112
216600201,112
216600301,111
216700101,112
216700201,112
216700301,112
216800101,108
216800102,108
216800103,108
216800104,108
216800105,108
216800106,108
216800107,108
216800108,108
216800109,108
216800110,108
216900101,112
216900201,112
216900301,112
217000101,116
217200101,112
217200102,112
217200201,112
217200202,112
217200301,112
217200302,112
217300101,116
217300102,116
217300201,116
217300202,116
217300301,116
217300302,116
217300401,116
217300402,116
217300501,116
217300502,116
217300601,116
217300602,116
217300701,116
217300702,116
217300801,116
217300802,116
217300901,116
217300902,116
217301001,111
217301002,115
217500101,141
217500201,141
217500301,141
217600101,100
217700101,65
217700102,65
217700201,65
217700202,65
217700301,65
217700302,65
217700401,65
217700402,65
217900101,161
217900102,161
217900103,161
217900201,161
217900202,161
217900203,161
217900301,161
217900302,161
217900303,161
217900401,161
217900402,161
217900403,161
218100101,112
218100201,112
218200101,100
218600101,108
218600201,108
218600301,108
218600401,108
218600501,108
218700101,120
218700102,120
218700201,120
218700202,120
218800101,112
218800201,112
219000101,100
219100101,112
219600101,116
219600201,116
219600301,116
219600401,116
219600501,116
219600601,116
219600701,116
219600801,116
219700101,112
219700201,112
219700301,112
219700401,112
219700501,112
219700601,112
219700701,112
219700901,110
219900101,98
220200101,130
220200201,90
220400101,123
220400102,123
220700101,105
220700201,100
220800101,500
220800201,500
220800301,500
220800401,500
220800501,500
220800601,500
221100101,111
221200101,112
221200201,112
221200301,112
221300101,110
221300201,110
221300301,110
221300401,110
221300501,110
221300601,110
221300801,110
221301001,110
221301101,110
221400101,112
221400102,112
221400201,112
221400202,112
221500101,116
221500201,116
221500301,116
221600101,112
221600201,112
221600301,112
221600501,112
221600601,112
221600701,112
221600801,112
221600901,112
221601001,112
221601101,112
221700101,112
221700201,112
221700301,112
221800101,350
221800201,350
221800301,350
221800401,350
221800501,350
222200101,78
222200102,78
222200201,78
222200202,78
222200301,78
222200302,78
222200401,78
222200402,78
222200501,78
222200502,78
222400101,86
222400201,86
222500101,17
222500201,17
222700101,70
222700201,70
222700301,70
222700401,80
222900101,112
222900201,112
222900301,112
222900401,111
223000101,3978
223000102,3978
223000103,3978
223300101,116
223400101,116
223400201,116
223500101,107
223500201,107
223600101,100
223600102,100
223700101,100
223800101,112
223800201,112
223800301,112
223900101,50
224000101,112
224000102,112
224000103,112
224000104,112
224000105,112
224100101,110
224100201,110
224100301,110
224300101,662
224700101,116
224700102,116
224700103,116
224800101,112
224800201,112
224800301,112
224800401,112
224800501,112
224900101,112
224900201,112
224900301,112
224900401,112
224900501,112
224900601,112
224900701,112
224900801,112
224900901,112
225200101,112
225200201,112
225300101,154
225300201,154
225300301,154
225300401,154
225300501,154
225300601,154
225300701,154
225300801,154
225300901,150
225400101,108
225400201,108
225400301,108
225400401,108
225400501,108
225400601,105
225500101,112
225500102,112
225600101,218
225700101,662
225900101,112
225900201,112
225900301,112
225900401,112
226100101,116
226100201,116
226400101,100
226400102,99
226400103,100
226400104,100
226500101,100
226500102,100
226600101,112
226600201,112
226700101,112
226900101,100
226900102,100
226900103,100
227000101,99
227200101,112
227200201,112
227200301,112
227200401,112
227200501,112
227300101,116
227300201,116
227600101,112
227600201,112
227600301,112
227700101,65
227700102,65
227700201,65
227700202,65
227800101,550
227800201,550
227800301,550
227800401,550
227800501,550
227800601,550
227800701,550
227800801,550
227800901,550
227801001,550
227801101,550
227801201,550
227900101,550
228000101,96
228000102,96
228000103,96
228000201,89
228000202,89
228000203,96
228100101,112
228100201,112
228100301,112
228100401,112
228100501,112
228200101,112
228200201,112
228200301,112
228200401,112
228300101,112
228300201,112
228300301,112
228300401,112
228300501,112
228300601,112
228300701,112
228300801,112
228300901,112
228301001,112
228301101,112
228301201,112
228301301,112
228301401,112
228301501,112
228400101,109
228500101,107
228500201,107
228600101,116
228600102,116
228600103,116
228600104,116
228600105,116
228600106,116
228600201,116
228600202,116
228600203,116
228600204,116
228600205,116
228600206,116
228600301,116
228600302,116
228600303,116
228600304,116
228600305,116
228600306,116
228600401,116
228600402,116
228600403,116
228600404,116
228600405,116
228600406,116
228700101,107
228700201,107
228800101,65
228800102,65
228800201,65
228800202,65
228800301,65
228800302,65
228800501,70
228800502,70
228900101,78
228900102,78
228900201,78
228900202,78
228900301,78
228900302,78
228900401,78
228900402,78
228900501,78
228900502,78
229000101,110
229000201,110
229000301,110
229200101,112
229200201,112
229200301,112
229400101,103
229400102,103
229400103,103
229400201,103
229400202,103
229400203,103
229400301,103
229400302,103
229400303,103
229400401,103
229400402,103
229400403,103
229500101,95
229500201,95
229500301,95
229500401,95
229500501,95
229500601,95
229600101,121
229600102,121
229600201,121
229600202,121
229700101,110
229800101,100
229800102,100
229800103,100
229800104,100
229800105,100
229800201,100
229800202,100
229800203,93
229800204,93
230000101,78
230000102,78
230000201,78
230000202,78
230000301,78
230000302,78
230000401,78
230200101,316
230200102,316
230200103,316
230200104,316
230200105,316
230600101,112
230700101,77
230700201,77
230700301,77
230700401,77
230700501,77
230700601,77
230700701,77
230700801,77
230700901,77
230701001,77
230701101,77
230800101,218
230800102,218
230800103,218
230800201,218
230800202,218
230800203,218
230900101,94
230900102,94
231000101,96
231000102,96
231000103,96
231000201,96
231000202,96
231000203,96
231100101,86
231200101,112
231200201,112
231300101,112
231300201,112
231300301,112
231300401,112
231300501,112
231300601,112
231300701,112
231300801,112
231300901,112
231301001,112
231301101,112
231301201,112
231301301,112
231301401,112
231301501,112
231400101,112
231400102,112
231400103,112
231400201,112
231400202,112
231400203,112
231500101,96
231500102,96
231500201,96
231500202,96
231500301,96
231500302,96
231500401,96
231500402,96
231500501,96
231500502,96
231600101,105
231700101,96
231700102,96
231700103,96
231700104,96
231700201,96
231700202,96
231700203,96
231700204,96
231700301,96
231700302,96
231700303,96
231700304,96
231700401,96
231700402,96
231700403,96
231700404,96
231700501,96
231700502,96
231700503,96
231700504,96
231700601,96
231700602,96
231700603,96
231700604,96
231700701,96
231700702,96
231700703,96
231700704,96
231700801,96
231700802,96
231700803,96
231700804,96
231700901,96
231700902,96
231700903,96
231700904,96
231701001,96
231701002,96
231701003,96
231701004,96
231701101,96
231701102,96
231701103,96
231701104,96
231701201,96
231701202,96
231701203,96
231701204,96
231701301,96
231701302,96
231701303,96
231701304,96
231701401,96
231701402,96
231701403,96
231701404,96
231701501,96
231701502,96
231701503,96
231701504,96
231701601,96
231701602,96
231701603,96
231701604,96
231701701,96
231701702,96
231701703,96
231701704,96
231701801,96
231701802,96
231701803,96
231701804,96
231701901,96
231701902,96
231701903,96
231701904,96
231702001,96
231702002,96
231702003,96
231702004,96
231702101,96
231702102,96
231702103,96
231702104,96
231702201,96
231702202,96
231702203,96
231702204,96
231702301,96
231702302,96
231702303,96
231702304,96
231702401,96
231702402,96
231702403,96
231702404,96
231900101,122
231900201,122
232400101,105
232400102,105
232400201,109
232500101,675
232600101,200
232600102,200
232600103,200
232600104,200
233100101,120
233200101,96
233200102,96
233200201,96
233200202,96
233200301,96
233200302,96
233300101,112
233300102,112
233300201,112
233300202,112
233300301,112
233300302,112
233600101,112
233600201,112
233600301,112
233700101,112
233700201,112
233700301,112
233800101,110
233800201,110
233800301,110
233800401,110
233800501,110
233800601,110
234000101,78
234000102,78
234000201,78
234000202,78
234000301,78
234000302,78
234100101,112
234300101,45
234400101,107
234400102,107
234400201,102
234400202,102
234500101,112
234500102,112
234500201,112
234500202,112
234500301,112
234500302,112
234700101,100
234700201,100
234900101,500
234900201,464
235000101,135
235000201,135
235000301,129
235100101,550
235100201,550
235100301,550
235100401,550
235100501,550
235100601,550
235100701,550
235100801,550
235100901,550
235101001,550
235200101,65
235200102,65
235200201,65
235200202,65
235200301,65
235200302,65
235200401,65
235200402,65
235200501,65
235200502,65
235300101,107
235300201,107
235400101,212
235400201,212
235400301,212
235500101,44
235600101,212
235900101,65
235900102,65
235900201,65
235900202,65
235900301,65
235900302,65
236000101,124
236000201,124
236000301,124
236000401,124
236000501,124
236100101,44
236200101,108
236200201,108
236200301,108
236200401,108
236200501,108
236200601,104
236300101,95
236400101,118
236500101,100
236700101,112
236700201,112
236700301,111
236900101,112
236900201,112
236900301,112
236900401,112
236900501,112
236900601,112
237100101,112
237100201,112
237100301,112
237100401,112
237100501,112
237100601,112
237100701,112
237200101,108
237200201,108
237200301,108
237300101,112
237400101,114
237400102,114
237400103,114
237400104,114
237400105,114
237600101,120
237600102,120
237600103,120
237800101,241
238400101,112
238400301,112
238400501,110
239000101,100
239100101,105
239100102,105
239100103,105
239200101,95
239200201,95
239200301,95
239200401,95
239200501,95
239200601,95
239300101,78
239300102,78
239300201,78
239300202,78
239300301,78
239300302,78
239300401,78
239300402,78
239300501,75
239400101,112
239400201,112
239500101,112
239500201,112
239500301,112
239500401,97
239800101,65
239900101,78
239900102,78
239900201,78
239900202,78
239900301,78
239900302,78
239900401,78
239900402,78
240100101,100
240100201,100
240100301,100
240300101,110
240400101,90
240400102,90
240400201,90
240400202,90
240400301,90
240400302,90
240600101,107
240600102,107
240600103,107
240600201,107
240600202,107
240600203,107
240600301,107
240600302,107
240600303,107
240600401,107
240600402,107
240600403,107
240600501,107
240600502,107
240600503,107
240700101,112
240700201,112
240700301,112
240900101,112
240900201,112
240900301,112
240900401,112
240900501,112
240900601,112
241000101,120
241000102,120
241000201,120
241100101,116
241200101,53
241300101,116
241400101,112
241600101,110
241600201,110
241600301,110
241600401,110
241600501,110
241600601,110
241600701,110
241800601,112
241900101,104
242000101,112
242000201,112
242000301,112
242000401,112
242000501,106
242100102,111
242200101,112
242200201,112
242200301,112
242300101,112
242300102,112
242300103,112
242300104,112
242300201,112
242300202,112
242300203,112
242300204,112
242300301,112
242300302,112
242300303,112
242300304,112
242300401,112
242300402,112
242300403,112
242300404,112
242300501,112
242300502,112
242300503,112
242300504,112
242300601,112
242300602,112
242300603,112
242300604,112
242300701,112
242300702,112
242300703,112
242300704,112
242300801,112
242300802,112
242300803,112
242300804,112
242300901,112
242300902,112
242300903,112
242300904,112
242301001,112
242301002,112
242301003,112
242301004,112
242500101,75
242500201,77
242600101,112
242600201,112
242600301,112
242600401,112
242700101,112
242700102,112
242700103,112
242700201,112
242700202,112
242700203,112
242700301,112
242700302,112
242700303,112
242700401,112
242700402,112
242700403,112
242700501,112
242700502,112
242700503,112
242700601,112
242700602,112
242700603,112
242700801,97
242800101,78
242800102,78
242800201,78
242800202,78
242800301,78
242800302,78
242800401,78
242800402,78
242800601,78
242800602,78
242900101,112
242900201,112
242900301,112
242900401,112
242900501,112
242900601,112
242900701,112
242900801,112
242900901,112
243000101,110
243100101,112
243100201,112
243100301,112
243200101,112
243200201,112
243200301,111
243300101,112
243300201,112
243300301,112
243300401,112
243300501,112
243400101,110
243500101,112
243500102,112
243500201,112
243500202,112
243600101,114
243600201,114
243600301,114
243600401,114
243600501,114
243600601,114
243600701,114
243600801,114
243600901,114
243700101,117
243700201,117
243800101,112
243800102,112
243800201,112
243800202,112
243900101,112
244000101,65
244000201,65
244000301,65
244100101,107
244300101,108
244300201,108
244300301,108
244400101,112
244400201,112
244400401,112
244400501,112
244600201,95
244600202,95
244700101,112
244700201,112
244700301,112
244700401,112
244700501,112
244700601,112
244700701,112
244700801,112
244700901,112
244701001,112
244701101,112
244701201,112
244701301,112
244701401,112
244701501,112
244701601,112
244701701,112
244900101,112
244900102,112
244900103,112
245000101,96
245000102,96
245000201,96
245000202,96
245000301,96
245000302,96
245000401,96
245000402,96
245100101,116
245100102,116
245200101,112
245200201,112
245200301,107
245300101,112
245300201,112
245300301,112
245400101,74
245400102,74
245400103,74
245400201,74
245400202,74
245400203,74
245400301,74
245400302,74
245400303,74
245400401,74
245400402,74
245400403,74
245500101,100
245700101,112
245700201,112
245800101,78
245800102,78
245800201,78
245800202,78
245800301,78
245800302,78
245800401,78
245800402,78
245800501,78
245800502,78
245900101,112
245900201,112
245900301,112
246000101,78
246000102,78
246000201,78
246000202,78
246000301,78
246000302,78
246000401,78
246000402,78
246100101,100
246300101,200
246300102,200
246300103,200
246400101,100
246400102,100
246400103,100
246400104,100
246500201,112
246500301,112
246600101,110
246600102,110
246600201,110
246600202,110
246600301,110
246600302,110
246600401,110
246600402,110
246600501,110
246600502,110
246600601,110
246600602,110
246600701,110
246600702,110
246600801,110
246600802,110
246600901,110
246600902,110
246601001,110
246601002,110
246601101,110
246601102,110
246601201,110
246601202,110
246700101,105
246700102,105
246700103,105
246700104,105
246700105,105
246700201,105
246700202,105
246700203,105
246700204,105
246700205,105
246900101,112
246900201,112
246900301,112
246900401,112
247200101,115
247400101,112
247500101,100
247500102,100
247500103,100
247600101,112
247600201,112
247600301,112
247600401,112
247600501,112
247700101,659
247700201,659
247700301,659
247700401,659
247700501,659
247700601,659
247700701,659
248000101,112
248200101,65
248200102,65
248200201,65
248200202,65
248200301,65
248200302,65
248200401,65
248200402,65
248200501,65
248200502,65
248200801,70
248400101,550
248400201,550
248400301,550
248400401,550
248400501,550
248400601,550
248400701,550
248400801,550
248400901,550
248600101,50
248700101,112
248700201,112
248700301,112
248700401,112
248700501,112
248700601,112
248700701,112
248800101,550
248800201,550
248800301,550
248800401,550
248800501,550
248800601,550
248800701,550
248800801,550
248800901,550
248801001,550
248801101,550
248801201,550
249000101,155
249000102,155
249000103,155
249100101,108
249200101,100
249200102,100
249200103,100
249300101,100
249300201,92
249400101,112
249400201,112
249400301,107
249600101,98
249700101,102
249800101,80
249800102,80
249800103,80
249800104,80
249900101,96
249900102,96
249900201,96
249900202,96
250000101,95
250100101,500
250100201,500
250100301,500
250100401,500
250100501,500
250100601,500
250100701,500
250100801,500
250100901,500
250200101,112
250200102,112
250200103,112
250200104,112
250200105,112
250200106,112
250200107,112
250200108,112
250200109,112
250200201,112
250200202,112
250200203,112
250200204,112
250200205,112
250200206,112
250200207,112
250200208,112
250200209,112
250200301,112
250200302,112
250200303,112
250200304,112
250200305,112
250200306,112
250200307,112
250200308,112
250200309,112
250200401,112
250200402,112
250200403,112
250200404,112
250200405,112
250200406,112
250200407,112
250200408,112
250200409,112
250200501,112
250200502,112
250200503,112
250200504,112
250200505,112
250200506,112
250200507,112
250200508,112
250200509,112
250300101,112
250300102,112
250300103,112
250300201,112
250300202,112
250300203,112
250300301,112
250300302,112
250300303,112
250300401,112
250300402,112
250300403,112
250400101,112
250400201,112
250400301,112
250400401,112
250400501,112
250400601,112
250400701,112
250400801,112
250500101,75
250500201,75
250500301,75
250500401,75
250500501,75
250500601,75
250600101,187
250600102,187
250600103,187
250600104,187
250600105,187
250600106,187
250600107,187
250800101,78
250800102,78
250800201,78
250800202,78
250800301,78
250800302,78
250900101,100
250900102,100
250900103,100
250900201,100
250900202,100
250900203,100
250900301,100
250900302,100
250900303,100
250900401,100
250900402,100
250900403,100
250900501,100
250900502,100
250900503,100
250900601,100
250900602,100
250900603,100
250900701,100
250900702,100
250900703,100
250900801,100
250900802,100
250900803,100
250900901,100
250900902,100
250900903,100
250901001,100
250901002,100
250901003,100
251000101,114
251000102,114
251000103,114
251000201,114
251000202,114
251000203,114
251000301,111
251000302,111
251000303,111
251100101,105
251300101,550
251300201,550
251300301,550
251300401,550
251300501,550
251300601,550
251300701,550
251300801,550
251300901,550
251500101,108
251500102,108
251500103,108
251900201,112
251900601,112
251900701,112
252200101,107
252200201,107
252300101,100
252300201,100
252300301,100
252700101,659
252700201,659
252700301,659
252700401,659
252700501,659
252700601,659
252700701,659
252700801,659
252800101,75
252800102,75
252800103,75
252800104,75
252800105,75
252800106,75
252900101,65
252900102,65
253000101,112
253000102,112
253000201,112
253000202,112
253400101,101
253500101,112
253500201,112
253500301,112
253500401,112
253500501,112
253600101,70
253800101,78
253800102,78
253800201,78
253800202,78
253800301,78
253800302,78
253900101,120
253900102,120
253900103,120
253900104,120
254000101,117
254100101,112
254100201,112
254100301,112
254100401,112
254100501,112
254100601,112
254100701,112
254100801,112
254100901,112
254101001,112
254101101,112
254101201,112
254101301,112
254101401,112
254101501,112
254101601,112
254101701,112
254101801,101
254200101,112
254200201,112
254200301,112
254400101,65
254400102,65
254400201,65
254400202,65
254400301,65
254400302,65
254400401,65
254700101,112
254700201,112
254700301,112
254700401,112
254700501,112
254700601,112
254700701,112
254700801,112
254700901,112
254701001,112
254701101,112
254701201,112
254701301,112
254900101,137
255000101,100
