MarketID_period,offer_time,eq_price,eq_quantity,optimalconsumersurplus,optimalproducersurplus,optimal_surplus,Number_players,Quantity,ConsumerSurplus,ProducerSurplus,surplus,efficiency
228600105,178848.0,116,17,306,578,884,12,16,288,560,848,0.959276018
228600106,179019.0,116,17,306,578,884,12,11,208,444,652,0.737556561
228600201,179029.0,116,17,306,578,884,12,11,203,541,744,0.841628959
228600202,179346.0,116,17,306,578,884,12,16,258,588,846,0.957013575
228600203,178063.0,116,17,306,578,884,12,16,399,469,868,0.981900452
228600204,177078.0,116,17,306,578,884,12,17,383,487,870,0.984162896
228600205,168756.0,116,17,306,578,884,12,15,370,452,822,0.929864253
228600206,179690.0,116,17,306,578,884,12,13,358,386,744,0.841628959
228600301,179124.0,116,17,306,578,884,12,10,93,571,664,0.751131222
228600302,178746.0,116,17,306,578,884,12,15,166,684,850,0.961538462
228600303,178023.0,116,17,306,578,884,12,16,145,707,852,0.963800905
228600304,173290.0,116,17,306,578,884,12,17,209,673,882,0.997737557
228600305,166414.0,116,17,306,578,884,12,17,184,692,876,0.990950226
228600306,174296.0,116,17,306,578,884,12,18,283,599,882,0.997737557
228600401,178626.0,116,17,306,578,884,12,15,46,764,810,0.916289593
228600402,177984.0,116,17,306,578,884,12,17,190,674,864,0.977375566
228600403,179630.0,116,17,306,578,884,12,16,97,733,830,0.938914027
228600404,179367.0,116,17,306,578,884,12,16,435,405,840,0.950226244
228600405,179002.0,116,17,306,578,884,12,18,384,498,882,0.997737557
228600406,170124.0,116,17,306,578,884,12,18,474,408,882,0.997737557
228700101,176994.0,107,4,100,126,226,10,4,38,152,190,0.840707965
228700201,162611.0,107,4,100,126,226,10,4,-221,389,168,0.743362832
228800101,118285.0,65,13,780,390,1170,10,11,343,652,995,0.85042735
228800102,119843.0,65,13,780,390,1170,10,12,349,761,1110,0.948717949
228800201,118564.0,65,13,780,390,1170,10,13,379,781,1160,0.991452991
228800202,119884.0,65,13,780,390,1170,10,9,271,554,825,0.705128205
228800301,116218.0,65,13,780,390,1170,10,12,-13,913,900,0.769230769
228800302,118221.0,65,13,780,390,1170,10,12,633,342,975,0.833333333
228800501,77095.0,70,3,195,120,315,2,3,202,113,315,1.0
228800502,98075.0,70,3,195,120,315,2,3,262,53,315,1.0
228900101,115239.0,78,13,312,156,468,10,11,71,375,446,0.952991453
228900102,118659.0,78,13,312,156,468,10,12,147,307,454,0.97008547
228900201,111253.0,78,13,312,156,468,10,13,209,245,454,0.97008547
228900202,98638.0,78,13,312,156,468,10,14,214,240,454,0.97008547
228900301,118135.0,78,13,312,156,468,10,9,114,298,412,0.88034188
228900302,116579.0,78,13,312,156,468,10,11,170,240,410,0.876068376
228900401,118162.0,78,13,312,156,468,10,13,274,180,454,0.97008547
228900402,118657.0,78,13,312,156,468,10,14,259,187,446,0.952991453
228900501,118440.0,78,13,312,156,468,10,12,-65,481,416,0.888888889
228900502,111779.0,78,13,312,156,468,10,9,150,210,360,0.769230769
229000101,176478.0,110,13,234,390,624,10,12,235,368,603,0.966346154
229000201,179377.0,110,13,234,390,624,10,12,58,560,618,0.990384615
229000301,179515.0,110,13,234,390,624,10,11,238,295,533,0.854166667
229200101,117997.0,112,13,260,416,676,10,11,227,409,636,0.940828402
229200201,119437.0,112,13,260,416,676,10,10,122,500,622,0.920118343
229200301,117832.0,112,13,260,416,676,10,7,171,291,462,0.683431953
229400101,173392.0,103,25,725,725,1450,10,24,817,617,1434,0.988965517
229400102,179699.0,103,25,725,725,1450,10,20,404,886,1290,0.889655172
229400103,177808.0,103,25,725,725,1450,10,23,706,698,1404,0.968275862
229400201,176316.0,103,25,725,725,1450,10,20,205,1035,1240,0.855172414
229400202,179601.0,103,25,725,725,1450,10,17,872,284,1156,0.797241379
229400203,176913.0,103,25,725,725,1450,10,20,558,714,1272,0.877241379
229400301,176866.0,103,25,725,725,1450,10,21,520,800,1320,0.910344828
229400302,179550.0,103,25,725,725,1450,10,15,414,568,982,0.677241379
229400303,179183.0,103,25,725,725,1450,10,23,847,569,1416,0.976551724
229400401,170294.0,103,10,320,320,640,4,5,302,84,386,0.603125
229400402,175360.0,103,10,320,320,640,4,8,233,351,584,0.9125
229400403,167648.0,103,10,320,320,640,4,5,382,60,442,0.690625
229500101,118304.0,95,6,180,150,330,5,5,63,247,310,0.939393939
229500201,117406.0,95,6,180,150,330,5,6,140,158,298,0.903030303
229500301,110227.0,95,6,180,150,330,5,6,189,125,314,0.951515152
229500401,119846.0,95,6,180,150,330,5,6,257,73,330,1.0
229500501,94566.0,95,6,180,150,330,5,4,132,134,266,0.806060606
229500601,100605.0,95,6,180,150,330,5,6,179,135,314,0.951515152
229600101,59642.0,121,5,75,55,130,10,3,78,-24,54,0.415384615
229600102,59588.0,121,5,75,55,130,10,4,119,-21,98,0.753846154
229600201,59641.0,121,5,75,55,130,10,4,-29,47,18,0.138461538
229600202,59512.0,121,5,75,55,130,10,8,-144,145,1,0.007692308
229700101,173218.0,110,21,420,630,1050,14,18,560,421,981,0.934285714
229800101,58820.0,100,42,1239,1239,2478,28,18,987,278,1265,0.510492333
229800102,56951.0,100,42,1239,1239,2478,28,28,784,1023,1807,0.729217111
229800103,59697.0,100,42,1239,1239,2478,28,24,711,802,1513,0.610573043
229800104,59441.0,100,42,1239,1239,2478,28,26,403,1237,1640,0.661824052
229800105,52433.0,100,42,1239,1239,2478,28,23,-354,1822,1468,0.592413236
229800201,51533.0,100,3,108,108,216,2,1,150,-50,100,0.462962963
229800202,52413.0,100,3,108,108,216,2,1,-4,104,100,0.462962963
229800203,50084.0,93,3,129,114,243,3,3,-57,273,216,0.888888889
229800204,41213.0,93,3,129,114,243,3,1,-64,164,100,0.411522634
230000101,102477.0,78,13,312,156,468,10,7,-19,303,284,0.606837607
230000102,117051.0,78,13,312,156,468,10,13,-35,459,424,0.905982906
230000201,113099.0,78,13,312,156,468,10,10,4,418,422,0.901709402
230000202,113704.0,78,13,312,156,468,10,7,-58,360,302,0.645299145
230000301,117018.0,78,13,312,156,468,10,8,-143,451,308,0.658119658
230000302,112559.0,78,13,312,156,468,10,6,-20,270,250,0.534188034
230000401,119491.0,78,9,216,108,324,6,2,6,124,130,0.401234568
230200101,119807.0,316,3,201,189,390,7,2,140,71,211,0.541025641
230200102,74997.0,316,3,201,189,390,7,3,165,225,390,1.0
230200103,112773.0,316,3,201,189,390,7,3,223,167,390,1.0
230200104,94502.0,316,3,201,189,390,7,3,205,185,390,1.0
230200105,118588.0,316,3,201,189,390,7,3,225,165,390,1.0
230600101,118837.0,112,15,330,510,840,11,9,245,361,606,0.721428571
230700101,119567.0,77,24,624,876,1500,16,15,236,979,1215,0.81
230700201,117392.0,77,24,624,876,1500,16,15,281,920,1201,0.800666667
230700301,119559.0,77,24,624,876,1500,16,17,197,1096,1293,0.862
230700401,118684.0,77,24,624,876,1500,16,21,450,948,1398,0.932
230700501,112326.0,77,24,624,876,1500,16,19,-19,1418,1399,0.932666667
230700601,118836.0,77,24,624,876,1500,16,17,401,935,1336,0.890666667
230700701,117709.0,77,24,624,876,1500,16,18,352,1013,1365,0.91
230700801,119702.0,77,24,624,876,1500,16,17,154,1183,1337,0.891333333
230700901,117769.0,77,24,624,876,1500,16,19,348,1059,1407,0.938
230701001,115539.0,77,24,624,876,1500,16,14,125,1045,1170,0.78
230701101,118417.0,77,24,624,876,1500,16,19,309,1072,1381,0.920666667
230800101,178729.0,218,13,1872,1326,3198,12,10,840,1395,2235,0.698874296
230800102,177056.0,218,13,1872,1326,3198,12,11,-374,2898,2524,0.789243277
230800103,178197.0,218,13,1872,1326,3198,12,10,1505,1108,2613,0.817073171
230800201,177725.0,218,13,1872,1326,3198,12,10,1418,1510,2928,0.915572233
230800202,178762.0,218,13,1872,1326,3198,12,10,1273,1367,2640,0.825515947
230800203,176165.0,218,13,1872,1326,3198,12,11,2089,885,2974,0.929956223
230900101,59050.0,94,12,342,264,606,12,12,203,403,606,1.0
230900102,59389.0,94,12,342,264,606,12,11,249,315,564,0.930693069
231000101,89308.0,96,10,155,235,390,10,9,126,180,306,0.784615385
231000102,89076.0,96,10,155,235,390,10,10,83,278,361,0.925641026
231000103,89081.0,96,10,155,235,390,10,7,36,241,277,0.71025641
231000201,89623.0,96,10,155,235,390,10,7,47,245,292,0.748717949
231000202,89265.0,96,10,155,235,390,10,8,-47,342,295,0.756410256
231000203,84866.0,96,10,155,235,390,10,10,83,260,343,0.879487179
231100101,119210.0,86,36,1620,1620,3240,18,32,1544,1432,2976,0.918518519
231200101,116420.0,112,13,260,416,676,10,13,110,546,656,0.970414201
231200201,118451.0,112,13,260,416,676,10,10,101,435,536,0.792899408
231300101,145986.0,112,13,260,416,676,10,12,309,324,633,0.936390533
231300201,148143.0,112,13,260,416,676,10,12,297,369,666,0.985207101
231300301,148063.0,112,13,260,416,676,10,11,324,285,609,0.900887574
231300401,139121.0,112,13,260,416,676,10,11,264,297,561,0.829881657
231300501,143050.0,112,13,260,416,676,10,12,305,293,598,0.884615385
231300601,143102.0,112,13,260,416,676,10,14,261,399,660,0.976331361
231300701,122844.0,112,13,260,416,676,10,14,324,335,659,0.974852071
231300801,148868.0,112,13,260,416,676,10,13,198,434,632,0.934911243
231300901,143552.0,112,13,260,416,676,10,10,393,190,583,0.862426036
231301001,148679.0,112,13,260,416,676,10,13,317,336,653,0.965976331
231301101,146443.0,112,13,260,416,676,10,12,340,294,634,0.937869822
231301201,96989.0,112,13,260,416,676,10,15,711,-51,660,0.976331361
231301301,130714.0,112,13,260,416,676,10,12,553,88,641,0.948224852
231301401,142310.0,112,13,260,416,676,10,14,97,566,663,0.980769231
231301501,149045.0,112,13,260,416,676,10,14,794,-148,646,0.955621302
231400101,113157.0,112,13,260,416,676,10,14,36,620,656,0.970414201
231400102,119056.0,112,13,260,416,676,10,14,280,379,659,0.974852071
231400103,112403.0,112,13,260,416,676,10,13,241,421,662,0.979289941
231400201,113895.0,112,13,260,416,676,10,13,283,370,653,0.965976331
231400202,118665.0,112,13,260,416,676,10,13,268,385,653,0.965976331
231400203,119988.0,112,13,260,416,676,10,14,389,280,669,0.98964497
231500101,119391.0,96,10,155,235,390,10,12,60,298,358,0.917948718
231500102,118336.0,96,10,155,235,390,10,11,65,309,374,0.958974359
231500201,118450.0,96,10,155,235,390,10,11,66,307,373,0.956410256
231500202,119513.0,96,10,155,235,390,10,11,55,312,367,0.941025641
231500301,112476.0,96,10,155,235,390,10,9,168,196,364,0.933333333
231500302,116308.0,96,10,155,235,390,10,11,136,231,367,0.941025641
231500401,117867.0,96,10,155,235,390,10,11,-51,402,351,0.9
231500402,116194.0,96,10,155,235,390,10,8,58,248,306,0.784615385
231500501,119496.0,96,10,155,235,390,10,11,93,236,329,0.843589744
231500502,119022.0,96,10,155,235,390,10,10,95,273,368,0.943589744
231600101,177602.0,105,23,529,529,1058,48,22,411,595,1006,0.950850662
231700101,58662.0,96,7,210,266,476,10,4,121,183,304,0.638655462
231700102,59216.0,96,7,210,266,476,10,7,147,283,430,0.903361345
231700103,59509.0,96,7,210,266,476,10,8,102,303,405,0.850840336
231700104,57311.0,96,7,210,266,476,10,7,189,271,460,0.966386555
231700201,55787.0,96,7,210,266,476,10,7,162,282,444,0.932773109
231700202,58357.0,96,7,210,266,476,10,5,139,192,331,0.695378151
231700203,58042.0,96,7,210,266,476,10,7,188,269,457,0.960084034
231700204,55914.0,96,7,210,266,476,10,6,113,309,422,0.886554622
231700301,56011.0,96,7,210,266,476,10,6,121,162,283,0.594537815
231700302,58169.0,96,7,210,266,476,10,6,236,185,421,0.884453782
231700303,54819.0,96,7,210,266,476,10,7,170,266,436,0.915966387
231700304,59646.0,96,7,210,266,476,10,7,94,245,339,0.712184874
231700401,59160.0,96,7,210,266,476,10,6,63,337,400,0.840336134
231700402,59235.0,96,7,210,266,476,10,7,329,128,457,0.960084034
231700403,59099.0,96,7,210,266,476,10,5,68,253,321,0.674369748
231700404,60053.0,96,7,210,266,476,10,7,240,198,438,0.920168067
231700501,58741.0,96,7,210,266,476,10,6,456,-95,361,0.758403361
231700502,56550.0,96,7,210,266,476,10,6,-135,432,297,0.62394958
231700503,59582.0,96,7,210,266,476,10,5,190,111,301,0.632352941
231700504,59418.0,96,7,210,266,476,10,8,135,309,444,0.932773109
231700601,57754.0,96,7,210,266,476,10,4,136,182,318,0.668067227
231700602,58152.0,96,7,210,266,476,10,8,110,290,400,0.840336134
231700603,59378.0,96,7,210,266,476,10,8,195,257,452,0.949579832
231700604,57041.0,96,7,210,266,476,10,7,81,384,465,0.976890756
231700701,57510.0,96,7,210,266,476,10,6,239,226,465,0.976890756
231700702,59984.0,96,7,210,266,476,10,4,34,252,286,0.600840336
231700703,59649.0,96,7,210,266,476,10,6,166,261,427,0.897058824
231700704,59088.0,96,7,210,266,476,10,6,108,289,397,0.834033613
231700801,58592.0,96,7,210,266,476,10,5,127,208,335,0.703781513
231700802,59073.0,96,7,210,266,476,10,7,306,83,389,0.817226891
231700803,57247.0,96,7,210,266,476,10,6,104,337,441,0.926470588
231700804,59483.0,96,7,210,266,476,10,7,74,324,398,0.836134454
231700901,57894.0,96,7,210,266,476,10,6,109,270,379,0.796218487
231700902,59918.0,96,7,210,266,476,10,4,80,188,268,0.56302521
231700903,57877.0,96,7,210,266,476,10,8,-160,590,430,0.903361345
231700904,51554.0,96,7,210,266,476,10,8,45,347,392,0.823529412
231701001,58236.0,96,7,210,266,476,10,4,118,257,375,0.787815126
231701002,59061.0,96,7,210,266,476,10,5,104,237,341,0.716386555
231701003,59329.0,96,7,210,266,476,10,6,130,214,344,0.722689076
231701004,55582.0,96,7,210,266,476,10,6,209,204,413,0.867647059
231701101,55198.0,96,7,210,266,476,10,2,17,165,182,0.382352941
231701102,58747.0,96,7,210,266,476,10,4,88,208,296,0.621848739
231701103,59048.0,96,7,210,266,476,10,6,109,323,432,0.907563025
231701104,58074.0,96,7,210,266,476,10,6,160,249,409,0.859243697
231701201,57194.0,96,7,210,266,476,10,5,172,197,369,0.775210084
231701202,58816.0,96,7,210,266,476,10,7,217,166,383,0.804621849
231701203,58229.0,96,7,210,266,476,10,5,134,237,371,0.779411765
231701204,59616.0,96,7,210,266,476,10,7,193,127,320,0.672268908
231701301,48992.0,96,7,210,266,476,10,4,109,176,285,0.598739496
231701302,55687.0,96,7,210,266,476,10,7,163,187,350,0.735294118
231701303,59917.0,96,7,210,266,476,10,8,156,296,452,0.949579832
231701304,59368.0,96,7,210,266,476,10,8,153,296,449,0.943277311
231701401,59846.0,96,7,210,266,476,10,6,221,206,427,0.897058824
231701402,57864.0,96,7,210,266,476,10,7,150,304,454,0.953781513
231701403,58868.0,96,7,210,266,476,10,7,141,255,396,0.831932773
231701404,59607.0,96,7,210,266,476,10,6,217,180,397,0.834033613
231701501,58871.0,96,7,210,266,476,10,6,116,349,465,0.976890756
231701502,57304.0,96,7,210,266,476,10,5,128,253,381,0.800420168
231701503,59460.0,96,7,210,266,476,10,7,111,241,352,0.739495798
231701504,58078.0,96,7,210,266,476,10,7,191,258,449,0.943277311
231701601,49804.0,96,7,210,266,476,10,6,310,34,344,0.722689076
231701602,59580.0,96,7,210,266,476,10,5,190,111,301,0.632352941
231701603,53050.0,96,7,210,266,476,10,7,305,111,416,0.87394958
231701604,58803.0,96,7,210,266,476,10,7,-92,469,377,0.792016807
231701701,57734.0,96,7,210,266,476,10,2,87,79,166,0.348739496
231701702,57500.0,96,7,210,266,476,10,6,196,237,433,0.909663866
231701703,54979.0,96,7,210,266,476,10,6,182,185,367,0.771008403
231701704,34496.0,96,7,210,266,476,10,7,243,21,264,0.554621849
231701801,58884.0,96,7,210,266,476,10,3,81,215,296,0.621848739
231701802,55768.0,96,7,210,266,476,10,5,187,229,416,0.87394958
231701803,58566.0,96,7,210,266,476,10,7,129,317,446,0.93697479
231701804,59319.0,96,7,210,266,476,10,6,122,280,402,0.844537815
231701901,59092.0,96,7,210,266,476,10,5,202,140,342,0.718487395
231701902,59117.0,96,7,210,266,476,10,5,-95,345,250,0.525210084
231701903,54296.0,96,7,210,266,476,10,6,153,222,375,0.787815126
231701904,59974.0,96,7,210,266,476,10,7,116,300,416,0.87394958
231702001,58017.0,96,7,210,266,476,10,5,164,207,371,0.779411765
231702002,55645.0,96,7,210,266,476,10,5,102,167,269,0.56512605
231702003,59906.0,96,7,210,266,476,10,7,154,236,390,0.819327731
231702004,59734.0,96,7,210,266,476,10,7,204,168,372,0.781512605
231702101,57342.0,96,7,210,266,476,10,4,88,200,288,0.605042017
231702102,56617.0,96,7,210,266,476,10,8,222,148,370,0.777310924
231702103,55569.0,96,7,210,266,476,10,4,87,146,233,0.489495798
231702104,56298.0,96,7,210,266,476,10,8,170,276,446,0.93697479
231702201,57074.0,96,7,210,266,476,10,4,126,187,313,0.657563025
231702202,59104.0,96,7,210,266,476,10,5,158,177,335,0.703781513
231702203,59118.0,96,7,210,266,476,10,7,91,353,444,0.932773109
231702204,54408.0,96,7,210,266,476,10,6,-22,421,399,0.838235294
231702301,57755.0,96,7,210,266,476,10,6,65,314,379,0.796218487
231702302,56823.0,96,7,210,266,476,10,7,117,335,452,0.949579832
231702303,55324.0,96,7,210,266,476,10,5,173,174,347,0.728991597
231702304,60750.0,96,7,210,266,476,10,6,168,267,435,0.913865546
231702401,58662.0,96,7,210,266,476,10,6,247,172,419,0.880252101
231702402,59415.0,96,7,210,266,476,10,8,214,156,370,0.777310924
231702403,57904.0,96,7,210,266,476,10,5,196,201,397,0.834033613
231702404,55407.0,96,7,210,266,476,10,6,163,225,388,0.81512605
231900101,119455.0,122,10,145,190,335,14,9,143,139,282,0.841791045
231900201,102532.0,122,10,145,190,335,14,10,169,70,239,0.713432836
232400101,74019.0,105,12,276,330,606,9,7,161,330,491,0.810231023
232400102,74364.0,105,12,276,330,606,9,11,227,378,605,0.998349835
232400201,62036.0,109,3,75,102,177,2,1,46,54,100,0.564971751
232500101,147021.0,675,11,1395,1395,2790,36,13,1030,1183,2213,0.793189964
232600101,119522.0,200,28,2972,2972,5944,24,38,2883,1607,4490,0.75538358
232600102,119157.0,200,28,2972,2972,5944,24,30,2136,3396,5532,0.930686406
232600103,116145.0,200,28,2972,2972,5944,24,32,2379,3011,5390,0.90679677
232600104,119906.0,200,28,2972,2972,5944,24,33,2316,3312,5628,0.946837147
233100101,118498.0,120,64,2368,2368,4736,32,52,2159,2215,4374,0.923564189
233200101,119762.0,96,10,155,235,390,10,10,141,226,367,0.941025641
233200102,117023.0,96,10,155,235,390,10,13,87,241,328,0.841025641
233200201,116506.0,96,10,155,235,390,10,12,302,45,347,0.88974359
233200202,116645.0,96,10,155,235,390,10,12,328,13,341,0.874358974
233200301,119765.0,96,10,155,235,390,10,11,-27,365,338,0.866666667
233200302,116550.0,96,10,155,235,390,10,12,100,262,362,0.928205128
233300101,176988.0,112,13,260,416,676,10,10,127,478,605,0.894970414
233300102,178357.0,112,13,260,416,676,10,12,183,471,654,0.967455621
233300201,170435.0,112,13,260,416,676,10,11,143,499,642,0.949704142
233300202,174050.0,112,13,260,416,676,10,12,300,348,648,0.958579882
233300301,178975.0,112,13,260,416,676,10,14,38,613,651,0.963017751
233300302,179086.0,112,13,260,416,676,10,14,154,518,672,0.99408284
233600101,176328.0,112,13,260,416,676,10,12,151,476,627,0.927514793
233600201,178732.0,112,13,260,416,676,10,11,246,351,597,0.883136095
233600301,177258.0,112,13,260,416,676,10,14,475,197,672,0.99408284
233700101,177471.0,112,13,260,416,676,10,12,-252,865,613,0.906804734
233700201,176814.0,112,13,260,416,676,10,13,-447,1109,662,0.979289941
233700301,177143.0,112,13,260,416,676,10,13,22,615,637,0.942307692
233800101,167892.0,110,11,220,330,550,10,9,28,448,476,0.865454545
233800201,175916.0,110,11,220,330,550,10,9,-53,553,500,0.909090909
233800301,177701.0,110,11,220,330,550,10,10,174,308,482,0.876363636
233800401,175050.0,110,11,220,330,550,10,8,156,332,488,0.887272727
233800501,176142.0,110,11,220,330,550,10,9,193,291,484,0.88
